time_s,phase,policy,spin_policy_loaded,x_m,y_m,trunk_z_m,forward_mps,lateral_mps,planar_speed_mps,jaw_z_m,head_pitch_rad,yaw_rate_radps,yaw_delta_deg,upright_score
10.06,crouch_gate,crouch,True,-0.6195798797136307,1.315813396229052,0.07273945579235852,0.3618138444394319,-0.07109635544234988,0.36873289761726763,0.1609028771762482,0.849518746202868,-1.8279007960514895,105.78316090666692,0.9986568093299866
10.08,crouch_gate,crouch,True,-0.6207277198942143,1.3225882677364247,0.07221847618689,0.3509978547374701,-0.01017915235829886,0.351145424536672,0.16083507593462748,0.8505169417232006,-0.19447047876144435,104.94605370160355,0.9981521964073181
10.1,crouch_gate,crouch,True,-0.6229527158767223,1.3299030157708387,0.07203299503727925,0.39383301573681745,0.029995770348058615,0.3949736580116828,0.16052660595710616,0.8515027962780136,0.9632199485833713,105.62074759735955,0.9976845383644104
10.120000000000001,crouch_gate,crouch,True,-0.6264876031538452,1.3373241481107292,0.07234521567128288,0.4109659604424798,0.08299908697301445,0.41926348407745206,0.1605581714152341,0.8500127743558115,1.3322513198712658,106.99536023094855,0.9986740946769714
10.14,crouch_gate,crouch,True,-0.6302938248777419,1.3438192592512506,0.07121763611778564,0.34876913242728547,0.07293073611241219,0.3563127839468852,0.15924381550536534,0.8416428514196264,0.5966102783970004,107.83719692521704,0.9990940690040588
10.16,crouch_gate,crouch,True,-0.6329831097017372,1.3501063282569283,0.07026890682010277,0.3432474844241641,0.0219062603135855,0.3439458094009045,0.15856942836524512,0.8287127620367286,-1.2284944930209023,106.74678844144849,0.9977172613143921
10.18,crouch_gate,crouch,True,-0.635000689128431,1.3571889443251217,0.07174327329988163,0.37344591854123543,-0.013914700333921615,0.3737050614595551,0.15977174629788,0.8341830228748145,-1.7810013450171298,104.9543804314712,0.9974184632301331
10.200000000000001,crouch_gate,crouch,True,-0.6358034192535598,1.364923408998377,0.07267521630543423,0.38666881993374524,-0.07111359220484192,0.3931538112561439,0.1608338877774475,0.8500069420669549,-1.92297130210511,102.78520190946104,0.9983528852462769
10.22,crouch_gate,crouch,True,-0.636197946063633,1.3717948498709276,0.07273380448327979,0.33335551394706103,-0.02393538319347388,0.3342137059540312,0.16114556876355884,0.8610492156406984,-0.3796232109667814,101.5454580220811,0.9981874227523804
10.24,crouch_gate,crouch,True,-0.6375521040863651,1.379021515839512,0.0730640743017927,0.3769902155340794,0.010130496269763478,0.37712630452290563,0.16161481455674015,0.869080052268282,0.7715259308508042,101.99810448522368,0.9976746439933777
10.26,crouch_gate,crouch,True,-0.6400851441809114,1.3865056090265482,0.07388394670385615,0.39779934294254105,0.059853605576064284,0.4022769833659048,0.16224796020332394,0.8685880584625832,1.2737037924109231,103.24583001607992,0.9985986351966858
10.28,crouch_gate,crouch,True,-0.6434908534276189,1.3933909917666434,0.0729980273726038,0.36426506132842806,0.09479940516638224,0.376398674445731,0.16128055931044957,0.8585650464998891,0.536428289449063,104.16242266238518,0.9993111491203308
10.3,crouch_gate,crouch,True,-0.6460836157499709,1.3996410352796445,0.07185420659819414,0.3442210678790541,0.024078241212566687,0.34506217595049,0.1600592114643389,0.8401203951143361,-1.0841640358614868,103.5867398808406,0.9988493323326111
10.32,crouch_gate,crouch,True,-0.647801966954903,1.4067972851977562,0.07177414257233736,0.3689168259684956,-0.00976232068275451,0.3690459692067944,0.1597046812216813,0.832846770271093,-1.4957149602224165,101.96443872997229,0.9980717897415161
10.34,crouch_gate,crouch,True,-0.6482421453986179,1.4145249253602634,0.07254711313122321,0.3907121627401239,-0.07044595968992695,0.39701212494041016,0.16032521881388714,0.8393222795766756,-1.7972662468368243,100.03429335469914,0.9985880851745605
10.36,crouch_gate,crouch,True,-0.6482974548784771,1.4214417615506814,0.0726856741627792,0.33521374398241177,-0.02447691645667127,0.3361061939237847,0.1606167362293436,0.8446131905543188,-0.7115838210344405,98.55797841578146,0.9984737634658813
10.38,crouch_gate,crouch,True,-0.6494588231775741,1.4284017361820918,0.07248189237706869,0.364843511632848,0.015675083038556803,0.3651800873662935,0.16080705747200946,0.8485391238044475,0.933926921836463,99.20398772001876,0.9975525140762329
10.4,crouch_gate,crouch,True,-0.6516364330159096,1.435850918203598,0.07333707072470819,0.39440706525687785,0.058215641160148324,0.39868031554145017,0.1614856815375102,0.8517096636260965,1.5690434837036775,100.72750135749946,0.9983021020889282
10.42,crouch_gate,crouch,True,-0.6548125712305338,1.4429451189242066,0.07281780563378362,0.3706684452901758,0.0989317115244121,0.3836438190287777,0.1608599605884563,0.8490082184877414,1.0187983227993387,102.12826846057456,0.9992048144340515
10.44,crouch_gate,crouch,True,-0.6573647658213303,1.4491024256494525,0.07216788235635185,0.32330656836785077,0.0299466666836799,0.3246905295743305,0.1601896940672819,0.8373479956051226,-0.9193271253570658,102.03623924265513,0.998775839805603
10.46,crouch_gate,crouch,True,-0.6589961507076529,1.4559856657093004,0.07250688279044608,0.3567915734866589,-7.446606254180033e-06,0.3567915735643681,0.16054396050331257,0.8346104502318384,-1.4792113377901044,100.48967348227373,0.9977371096611023
10.48,crouch_gate,crouch,True,-0.6594902161292563,1.4635880833308312,0.07372754497404849,0.3882432686818849,-0.055303527496855465,0.3921623590177794,0.16172840636163807,0.844854928328402,-1.9047537171879816,98.4986824932553,0.9983417987823486
10.5,crouch_gate,crouch,True,-0.6593604005281615,1.4705711704560798,0.0736974427127235,0.33311099560616847,-0.035205137411448706,0.33496617305914905,0.1618980160164924,0.8548760559410075,-0.9393264647457178,96.98618537296586,0.9986304640769958
10.52,crouch_gate,crouch,True,-0.660217823613323,1.4774958547182784,0.07292324502330015,0.3659313987050434,0.012212595732543019,0.3661351335951741,0.16168199227785776,0.8580679657831358,0.7570382781205516,97.4101504113517,0.9977349042892456
10.540000000000001,crouch_gate,crouch,True,-0.6620551863783111,1.4850447980059835,0.07374615679123193,0.39394991387133804,0.05298930303661681,0.3974976740504793,0.1620961593244662,0.860393062626742,1.4232600672766487,98.77785764638396,0.9982629418373108
10.56,crouch_gate,crouch,True,-0.6650608945027051,1.4924664818676965,0.07362700724623365,0.38975165222404806,0.10255926088215184,0.4030195434517644,0.16177721199432044,0.8563415848886188,1.2205229943672156,100.25598623394902,0.9992086291313171
10.58,crouch_gate,crouch,True,-0.6676906165271846,1.4988954631693445,0.07333611972801767,0.3318246174077608,0.040829614584785234,0.3343271364172357,0.16128807058241212,0.8435584626778793,-0.3873872309194306,100.68139660741876,0.9988594651222229
10.6,crouch_gate,crouch,True,-0.6694014091021107,1.5059339973826162,0.07378457117410758,0.36481989629953804,0.005953924465177174,0.36486847760877167,0.16185889147783483,0.8397498198265879,-1.0447464970498277,99.70728510901873,0.9978687167167664
10.620000000000001,crouch_gate,crouch,True,-0.6699462854963183,1.513667436441649,0.07504644668807811,0.3940632409030661,-0.05204047843192883,0.3974846528187623,0.16305171460680087,0.8487285987854866,-1.5292798716914404,98.16499916081065,0.9984402060508728
10.64,crouch_gate,crouch,True,-0.669716673832422,1.5209792027470574,0.07490502943123725,0.3459662400097979,-0.04960043034497019,0.3495037080159856,0.1630064665216634,0.8587589619974938,-0.9081631437832155,96.9872829863576,0.9989680647850037
10.66,crouch_gate,crouch,True,-0.6704821258831174,1.5279059260933021,0.07437028541194723,0.3643756112853583,0.005086605142886558,0.3644111135125521,0.16292316897746337,0.8592004493556082,0.85030752900514,97.59890347970254,0.9981564879417419
10.68,crouch_gate,crouch,True,-0.6721299160779182,1.5354293658468374,0.07536312062836402,0.3894718518031174,0.04105773552906611,0.3916300052265201,0.16356994983710024,0.8597260134998275,1.5452274959953385,99.10351042846874,0.9983792901039124
10.700000000000001,crouch_gate,crouch,True,-0.6749867427272376,1.5428487090416922,0.07560870712810504,0.3913003570282413,0.09199904872975051,0.40196989237703873,0.16365454346096198,0.8548816689711072,1.513098979101765,100.84154564606803,0.9991892576217651
10.72,crouch_gate,crouch,True,-0.6777057879048256,1.5492757561650095,0.07508217802114502,0.33207254711101253,0.045807254968091016,0.3352170657238491,0.1628710380455433,0.8439389026131379,-0.0890139349833926,101.38877571464741,0.9990277290344238
10.74,crouch_gate,crouch,True,-0.6795544677091508,1.5563056090019316,0.07508596609755255,0.3665507576831949,0.007878604448153359,0.36663541886481005,0.16305600068966628,0.8374925356471351,-0.8066229962135125,100.61832318883404,0.998019278049469
10.76,crouch_gate,crouch,True,-0.6803239857139911,1.5640290274237547,0.07643725408272309,0.3940184403479248,-0.048411131605492375,0.3969813207161459,0.1642644194102576,0.8431487387663524,-1.3020136730224767,99.34641731291877,0.9984309673309326
10.78,crouch_gate,crouch,True,-0.680074421530254,1.571601963765806,0.07650479504240487,0.3573179518500411,-0.0729827752673779,0.364695220972303,0.16433737115947666,0.8515515669629578,-0.9033091126834246,98.3359764870814,0.9990979433059692
10.8,crouch_gate,crouch,True,-0.6806456003751764,1.5785656119847913,0.07624153495511404,0.3570266876522678,0.0011896840443594292,0.35702866977887837,0.1645374282041372,0.8482906178367623,0.9179240691333355,98.73924113959767,0.9984563589096069
10.82,crouch_gate,crouch,True,-0.6822165159991046,1.5860512812922876,0.07718121031839871,0.3873963123248908,0.030287408266921167,0.3885784732875092,0.16519834087463392,0.8471379438929931,1.7410204977186643,100.41217812629483,0.9980995059013367
10.84,crouch_gate,crouch,True,-0.685035300988523,1.5934983202806412,0.07791439028909562,0.39357223518516193,0.08030716195845139,0.4016818947506414,0.1658168835836015,0.8457788794796702,1.820995980920231,102.46320494409576,0.9988464117050171
10.86,crouch_gate,crouch,True,-0.6879743577984674,1.5999215719992534,0.07720302290566082,0.3329809806429421,0.05448158884719073,0.3374086202118282,0.1651531164387066,0.8420094494940245,0.3263089949606035,103.37884061083172,0.9989468455314636
10.88,crouch_gate,crouch,True,-0.6900087245530978,1.6066296070255652,0.07656968508491346,0.36261484491676343,0.010928821014061507,0.3627794989835641,0.16498033996075356,0.8380044290632194,-0.868805821600117,102.5410421385206,0.9976974129676819
10.9,crouch_gate,crouch,True,-0.6912075619128489,1.614206061064201,0.07805088378833012,0.388024272029637,-0.03670836695629326,0.38975677016406995,0.16621839664087643,0.8490693914770818,-1.3223952226200635,101.22415903714348,0.9977850317955017
10.92,crouch_gate,crouch,True,-0.6911952542521008,1.6220272481071178,0.07891740258281003,0.3675877342257655,-0.0874295073295524,0.37784211134430246,0.16716146844601973,0.8651943921202351,-1.5010490899989746,99.79137879640712,0.9986863136291504
10.94,crouch_gate,crouch,True,-0.6913886520903503,1.6291311352870879,0.0791018870345984,0.35084651849964654,-0.01981810980214116,0.3514058010611842,0.16780808869740707,0.8688644982930841,0.323041316614334,99.33442350170905,0.9981619715690613
10.96,crouch_gate,crouch,True,-0.6926609192002966,1.6365204815379593,0.08030940489173202,0.37692159815757026,0.01754571976004765,0.3773297542462759,0.16899984301971388,0.8715648438337017,1.2146215685177457,100.38393477505777,0.9976100325584412
10.98,crouch_gate,crouch,True,-0.6951036600115588,1.6439703894344804,0.0814225687279353,0.3906466608748146,0.06403085305238199,0.3958595253309665,0.1700698046009101,0.8699965059016991,1.4685809311728477,101.96084490865707,0.9982959628105164
11.0,crouch_gate,crouch,True,-0.698166046150369,1.6507131690525123,0.08055318022528743,0.3478333121377385,0.08610338062317596,0.358331976227979,0.16949656772953783,0.8655414169724638,0.4029249542575087,102.85843944401753,0.9987782835960388
11.02,crouch_gate,crouch,True,-0.7002926670147706,1.6569124698413924,0.07937638713159001,0.33668523310015713,0.011450355321413974,0.33687988486208814,0.16858133498499062,0.8581948997496812,-1.6295041760722684,101.73849688380918,0.9978207349777222
11.040000000000001,crouch_gate,crouch,True,-0.7015028811940388,1.6639009359721784,0.0807646889605697,0.3573951100128498,-0.019391373471661533,0.35792078736253147,0.16968226738728925,0.8717255755147758,-1.7649318888075374,99.89699676719708,0.997081995010376
11.06,crouch_gate,crouch,True,-0.7015329022051446,1.671541021090695,0.08230565664349401,0.381790806732763,-0.07301502687318867,0.38870993588400393,0.17142767577800966,0.8971762344387509,-1.912802064368734,97.76773468205056,0.9981131553649902
11.08,crouch_gate,crouch,True,-0.7010311642086442,1.6785373581160001,0.08264402703294052,0.3347127758590426,-0.048020155952341825,0.3381398788977025,0.17204454452903245,0.9141967707257527,-0.6973684312476325,96.42923844142969,0.9983677864074707
11.1,crouch_gate,crouch,True,-0.7015895444642579,1.6854413345792862,0.08359656449470268,0.3468122116898991,0.0074296824051193755,0.34689178479445193,0.1731905526724357,0.9192980457953993,0.7979886742265896,96.97583229267563,0.9976852536201477
11.120000000000001,crouch_gate,crouch,True,-0.703245681890242,1.692648399887475,0.08506260236743564,0.37278306606483447,0.05086633302308041,0.37623742262023013,0.17463016415651902,0.9145512912806798,1.3318251290929708,98.28214718760245,0.9980862140655518
11.14,crouch_gate,crouch,True,-0.7059011277220109,1.6997687629542562,0.08500994638814492,0.37043489109286476,0.08845643654873725,0.38084977314668755,0.17450581332201348,0.9019692802807954,1.0334864129439363,99.58933756646879,0.9987876415252686
11.16,crouch_gate,crouch,True,-0.7082708834725815,1.7059182791991647,0.0836593210211877,0.32235341503269255,0.03472042650266893,0.324217877668346,0.17296393210915875,0.8860178454198292,-1.0192965172445898,99.237897402742,0.9986564517021179
11.18,crouch_gate,crouch,True,-0.7093460967656011,1.7126018266568859,0.08439244245218074,0.33657662297036645,-0.005922824247561409,0.3366287316573018,0.17341861852089793,0.8784344466486605,-1.6156193532161487,97.37928777850956,0.9975800514221191
11.200000000000001,crouch_gate,crouch,True,-0.7093285724740814,1.7199609575698795,0.0862663507421858,0.3749662536064706,-0.0566926078009764,0.37922782482690715,0.1751795516881104,0.8845217305746638,-2.0771197358912374,95.22088427737458,0.9979797005653381
11.22,crouch_gate,crouch,True,-0.7084556197040055,1.7270608228272286,0.08658679334870671,0.3393229507007211,-0.06816166871505697,0.3461012539044971,0.17553389935931463,0.8897375892327704,-1.2067215545834316,93.56828194622844,0.9986017942428589
11.24,crouch_gate,crouch,True,-0.7084372726001458,1.7337519413679368,0.08743662389726053,0.3290426045597438,0.0035508650849317425,0.3290617635920517,0.17627511506252244,0.8801733483312458,0.6160884952056448,93.76062611076388,0.9979040622711182
11.26,crouch_gate,crouch,True,-0.7096893847965062,1.7408153895012266,0.08933376743114071,0.36139336825101376,0.05302162139064842,0.36526217837425506,0.1780862096395197,0.8687233125078144,1.6233412306020987,95.2444380016399,0.9977060556411743
11.28,crouch_gate,crouch,True,-0.7121223224742698,1.748025682442019,0.09014196931848997,0.3721376083253233,0.09596113297498471,0.38431099199988333,0.17868933826499728,0.8560339964935678,1.7498321528180916,97.20735660586989,0.9984312057495117
11.3,crouch_gate,crouch,True,-0.7147339661279458,1.7541985186852769,0.08911457694217102,0.3123560554065156,0.07422922167123508,0.321054952771384,0.17756347814486198,0.8434944143575808,-0.030626125690012107,97.85713513378546,0.9985840916633606
11.32,crouch_gate,crouch,True,-0.7162992674305523,1.7606681153067316,0.08939628023457681,0.33069534263225,0.020403008709404646,0.3313241500450235,0.17753961768342777,0.8332311066309058,-1.0052230689814567,96.7323388630702,0.9974879026412964
11.34,crouch_gate,crouch,True,-0.7167374318347074,1.7678614479744343,0.09164739478259364,0.36655165014979263,-0.033953492694784204,0.36812083871157136,0.17954773818901396,0.8347492626932425,-1.6648934423112405,95.12994850452331,0.9976521730422974
11.36,crouch_gate,crouch,True,-0.7160730821476079,1.7752753976732902,0.09271048440342955,0.3615430958220298,-0.07307651852063829,0.3688544261570879,0.18059198835446091,0.8353881446084631,-1.2862503085179786,93.49599665058423,0.9985488653182983
11.38,crouch_gate,crouch,True,-0.7156770700869508,1.7820690376777188,0.0938710013950006,0.325130612689474,-0.006966656213862443,0.3252052422803712,0.1812439415911656,0.8207557261722843,0.06219872336722165,92.99787241029605,0.9982369542121887
11.4,crouch_gate,crouch,True,-0.7166931155422844,1.7889456325124362,0.0961176514560841,0.34584753553091296,0.04973716065268813,0.34940564245958794,0.1833981061979528,0.8031054304801931,1.3387583569305548,94.08664707753849,0.9976913928985596
11.42,crouch_gate,crouch,True,-0.7188587620561213,1.7960129852058362,0.09729710794559146,0.3641064801932552,0.0904148562167515,0.37516446412662435,0.18435789728684998,0.7835926727802941,1.7249314379375602,95.90853623083495,0.9981074929237366
11.44,crouch_gate,crouch,True,-0.7213944304398914,1.8022145167203714,0.09621111551242137,0.3032819010329909,0.09381030003162522,0.3174591058486249,0.18336037809092162,0.7659480745571421,0.1960339359230639,96.75384723107088,0.9983160495758057
11.46,crouch_gate,crouch,True,-0.7229095018444714,1.8082926138435325,0.09562322388548346,0.31521388402666795,0.023508713056375807,0.3160893105955098,0.18232138433572567,0.7519075547750869,-1.1975353757359253,95.51282865590846,0.9971721172332764
11.48,crouch_gate,crouch,True,-0.7233763069723157,1.8150813210545729,0.09761009823321032,0.3436164923800155,-0.019540398032646678,0.3441716446641407,0.183999755920758,0.7550476944645287,-1.8026269712397744,93.75670046777905,0.9969456791877747
11.5,crouch_gate,crouch,True,-0.7226816917255913,1.8222243094399404,0.09890845657858915,0.35330475290100843,-0.0657468130034134,0.359370132095794,0.18529370602909256,0.7582040885761192,-1.8131815199106158,91.6738544611516,0.9979673624038696
11.52,crouch_gate,crouch,True,-0.7219163857408571,1.8288623143399285,0.10015759427323546,0.3245805452460407,-0.015119429508710869,0.32493249683724457,0.18616802828685478,0.7435312153603778,-0.38511301440652,90.48641240701143,0.9977965950965881
11.540000000000001,crouch_gate,crouch,True,-0.7227862848855345,1.835633122568633,0.1021415269703448,0.3343553720579766,0.06410777955154556,0.34044576987099945,0.18797895175738544,0.7232857527197305,1.2916824501374355,91.38591504982787,0.9970545172691345
11.56,crouch_gate,crouch,True,-0.724908476504727,1.842577371617402,0.10300623458071993,0.35574937370290605,0.10450713621768154,0.3707820901964265,0.1886609338214268,0.7033710574779383,1.7888070550327955,93.23418966590201,0.9973136186599731
11.58,crouch_gate,crouch,True,-0.7273329878776481,1.8487977931424524,0.10144253387408782,0.3050635451714666,0.09999194478538304,0.3210329509794073,0.1872123622764257,0.6882539477286883,0.26053418853037436,94.15520052381137,0.9975956678390503
11.6,crouch_gate,crouch,True,-0.7287198330020912,1.8547726470658965,0.10073341184426207,0.2962595667591627,0.030343167040091046,0.297809399922752,0.1858770073552574,0.6778356350897006,-0.6876971215044211,93.2759795035225,0.9965644478797913
11.620000000000001,crouch_gate,crouch,True,-0.7288748616671163,1.861143216087265,0.10205948990051533,0.3227906830121067,-0.026190302506740926,0.3238514427709362,0.18711697887641196,0.679344078186407,-1.538947245730987,91.88895054948695,0.9963036775588989
11.64,crouch_gate,crouch,True,-0.727932345635035,1.8676788802997855,0.1026228120163037,0.3148710198135634,-0.06225798587388298,0.3209670012999873,0.1874938595216234,0.6776524007507035,-1.6627540583185942,90.159585090223,0.9971831440925598
11.66,crouch_gate,crouch,True,-0.7275627377421864,1.8739988144294082,0.1038421491525306,0.31043865305276186,0.01717464543186109,0.31091337339349556,0.18834691634107126,0.6563762438997199,-0.2195266287538649,89.3538323914448,0.996455729007721
11.68,crouch_gate,crouch,True,-0.7289026331501857,1.880681552225166,0.10534143541340323,0.3331210477579553,0.09107258547392388,0.3453459834488641,0.18961369925342322,0.6338882881414718,1.5196064219688947,90.4818289525165,0.9958741664886475
11.700000000000001,crouch_gate,crouch,True,-0.7314161580524744,1.887385981223594,0.10517560131360885,0.34171274965129406,0.12831090545256657,0.3650086187096209,0.18920461048994505,0.6181227814964361,1.7957389868087834,92.4421727624015,0.9964786767959595
11.72,crouch_gate,crouch,True,-0.7338872883139003,1.893286956967668,0.10286765864350723,0.30449196497093,0.09271148727576273,0.3182935384275684,0.18666975610256772,0.6123206887327308,-0.059059920259351306,93.07497334748241,0.9967777729034424
11.74,crouch_gate,crouch,True,-0.735320164507401,1.899364624246542,0.10293083151741568,0.29157827799628233,0.03616446215956837,0.2938124580792451,0.18622554661838014,0.6114404996108878,-0.2987714138813335,92.64607114257348,0.9960657358169556
11.76,crouch_gate,crouch,True,-0.7354636626284832,1.9056443884082672,0.1041196117000436,0.31915303254381583,-0.027134150221316877,0.3203044181558334,0.1874997852273528,0.6134396307522543,-1.208418155455313,91.6375086800515,0.996329128742218
11.78,crouch_gate,crouch,True,-0.7347045235985386,1.9118867099337222,0.10453326137941203,0.3015612665215663,-0.039811712770055574,0.3041778590558105,0.1876111602274692,0.6057727097964183,-1.0586685111130183,90.45252348978458,0.9969473481178284
11.8,crouch_gate,crouch,True,-0.7351661270480127,1.918147033371067,0.10545771046558292,0.3143005076894983,0.052670088678729854,0.3186831457346021,0.18827999920638486,0.5834590345220029,0.7634672297687233,90.76637597195968,0.9959654808044434
11.82,crouch_gate,crouch,True,-0.737202994830467,1.9246349563711256,0.10629855877823023,0.32692284463425986,0.10989446457266133,0.34489902824952745,0.18882973266951014,0.562488086677645,1.9620112715625613,92.58627910426895,0.9956002831459045
11.84,crouch_gate,crouch,True,-0.7401146080264945,1.9307641062714511,0.10495782819603153,0.316293546132961,0.1342291128785778,0.3435972381576044,0.1875268454272871,0.5519007827154827,1.5900534056718199,94.58916972322035,0.9959569573402405
11.86,crouch_gate,crouch,True,-0.7424432858236899,1.9363737091529567,0.10324606009968017,0.285161279231238,0.06668672095011857,0.29285503909592386,0.18535281497079054,0.5520715323372136,-0.15034720224786854,94.81223121710067,0.9954643249511719
11.88,crouch_gate,crouch,True,-0.7434782790439504,1.94193932105678,0.10428578484344479,0.27310259459370473,0.00806436186002868,0.27322163367131624,0.1866320675656458,0.5656120737021576,-0.7041261161617187,94.289534396401,0.9948505163192749
11.9,crouch_gate,crouch,True,-0.743290263828804,1.9479225940634528,0.1051740072176392,0.303629957064184,-0.048659567938902026,0.3075043160327979,0.18793927640950048,0.5783853021274358,-1.395028678249501,92.96880348213624,0.9957564473152161
11.92,crouch_gate,crouch,True,-0.7426898055205023,1.9537075573375917,0.10563639796152963,0.2818546197755739,-0.02102848544708108,0.282637973190142,0.18818410269023053,0.5752614524045235,-0.6452848214375028,91.8742463810456,0.9960854053497314
11.94,crouch_gate,crouch,True,-0.7437571830999172,1.9596977854175779,0.10654274624054644,0.30174355397293634,0.07230383048103661,0.31028537875067336,0.18902021803339467,0.5605418623077617,1.2956581616380571,92.7869478218675,0.9951803088188171
11.96,crouch_gate,crouch,True,-0.7462877756087835,1.9658060031887088,0.10670362095347706,0.318281526528465,0.1195028565183151,0.33997656219999484,0.18906956928623708,0.5471878293333383,2.103015400568865,94.91571466949546,0.9953445792198181
11.98,crouch_gate,crouch,True,-0.7490912391877586,1.9713741420502942,0.10457560767752351,0.2925469990712714,0.10893603771227828,0.312171118103609,0.18687386146953244,0.5427798332898354,0.9550616173584576,96.39967519894192,0.9957547783851624
12.0,crouch_gate,crouch,True,-0.7510039682717264,1.9770432081484521,0.10383764220649234,0.2780908845228509,0.03922880241102328,0.2808441542801002,0.18581682324118837,0.5430437883799621,-0.0653634617962193,96.34941546012274,0.9948099851608276
12.02,crouch_gate,crouch,True,-0.7515150894332372,1.9828438802626622,0.10485564352199697,0.2914789206556394,-0.02874623119499692,0.29289299580989087,0.18715472344315828,0.5527194079637228,-1.0077133094646908,95.5750547580232,0.9946025609970093
12.040000000000001,crouch_gate,crouch,True,-0.7508579924683347,1.988789294055868,0.10537429062595588,0.2804229832767334,-0.06624961491483009,0.28814243183916244,0.18784529581738865,0.5569856280248363,-1.6269700688825022,94.12049462226166,0.9951757192611694
12.06,crouch_gate,crouch,True,-0.7511565564104978,1.9946401312911768,0.10626305296629635,0.2989287596876504,0.029019867705161573,0.3003340741408176,0.1888751318591313,0.5472729284235729,0.5049199169781184,93.86436555687628,0.994070291519165
12.08,crouch_gate,crouch,True,-0.7532144474630335,2.0006675516478594,0.10725984326801337,0.30366798599603173,0.09866159579361167,0.319293526717076,0.18975560980960698,0.5384524829641353,2.0149124747594938,95.63101815515063,0.9936190843582153
12.1,crouch_gate,walking,True,-0.7558613488582302,2.0053282984393994,0.10637003647392504,0.2214487671923389,0.10952892249739943,0.24705493590383507,0.19063667282297064,0.5151235859996648,1.0292412167563643,97.2386762043791,0.9948959946632385
12.120000000000001,exit_gate,walking,True,-0.7584133233187447,2.0084970515142078,0.10420807080560206,0.16758375745923856,0.09294522447920403,0.19163280125710871,0.19254251393637006,0.47449555774077185,1.1073998303008339,98.30264943782547,0.996455729007721
12.14,exit_gate,walking,True,-0.7599940161328831,2.0115232605859448,0.10397819886731675,0.14382960176755008,0.02712629342475506,0.14636526274898,0.19711052172342675,0.42325207455811226,1.124412159652784,99.55561232726194,0.9958235621452332
12.16,exit_gate,walking,True,-0.7600466695973443,2.013442765454031,0.1047976020480308,0.06840840591749281,-0.03859475135926976,0.07854466775444607,0.20342170690887235,0.37748231771876606,1.2722697815159476,100.90312160565672,0.994803786277771
12.18,exit_gate,walking,True,-0.7590270991294141,2.014882613348061,0.1058997188080082,0.04748107461326276,-0.08314207063041613,0.09574474583570282,0.20994396711053104,0.3448945564700803,1.4646425022569423,102.5046500059563,0.9942808151245117
12.200000000000001,exit_gate,walking,True,-0.7574068034738766,2.0164211018016034,0.10723979369656096,0.050870213897692085,-0.10884845800362117,0.12014893038126902,0.21564795029404069,0.3266303725834909,1.4407564325999846,104.17910308907533,0.9945511817932129
12.22,exit_gate,walking,True,-0.7555549183634358,2.0184666584612088,0.10902212316110309,0.07484665035757179,-0.12630197417922706,0.14681352032874473,0.2203944236737984,0.32124481331736676,1.15047496951543,105.64118962587986,0.9951654672622681
12.24,exit_gate,walking,True,-0.7536312895392733,2.0211563892413436,0.11119422871667693,0.10159634045032034,-0.13976661438061047,0.17279040160933612,0.224299119837445,0.32343025065026004,0.9157323534630861,106.806339344955,0.9955456256866455
12.26,exit_gate,walking,True,-0.7516994632529969,2.024306727552017,0.11346109138888588,0.11715101034296052,-0.14652931543847492,0.18760383660054644,0.22740932001172803,0.32818795262357187,0.7874736206206864,107.76016752964014,0.9954085350036621
12.280000000000001,exit_gate,walking,True,-0.7497915402488569,2.0276523925731498,0.11550145744532567,0.1186643881377065,-0.1468967024136255,0.18883823286637036,0.22972004795204196,0.33231765754354964,0.7687792548155619,108.63170686693185,0.9947109222412109
12.3,exit_gate,walking,True,-0.7479774567148351,2.0308952978687174,0.11713914586286268,0.11025053498766961,-0.1375601537783008,0.17628946755996833,0.23132678386967026,0.3348641531263759,0.8566695520325479,109.57141527470357,0.9934796690940857
12.32,exit_gate,walking,True,-0.7463613881800771,2.0338314121036936,0.11831049449894722,0.09628888630510421,-0.12075525180756115,0.15444539638650545,0.2323224611733656,0.3365087728832379,0.9832671146973598,110.65839250726582,0.9917982816696167
12.34,exit_gate,walking,True,-0.7449984546020478,2.036363554198297,0.11900672023350448,0.08166011544773247,-0.10225586868116421,0.13086113683854536,0.23280327070727216,0.338072796402548,1.1312363500470477,111.92038017332423,0.9898514747619629
12.36,exit_gate,walking,True,-0.7438979997452507,2.038435181015713,0.11928735897208202,0.06567758667398668,-0.08295546762074,0.10580715949072009,0.23287383192364716,0.33996363284083275,1.2011255844907704,113.3013429534714,0.9878907203674316
12.38,exit_gate,walking,True,-0.7430245407318784,2.0400378451268724,0.11921813966064841,0.04867525112392591,-0.06570867508418382,0.08177352905002994,0.23263011882143747,0.34226209665045565,1.2105778616564955,114.72851817283143,0.9861723780632019
12.4,exit_gate,walking,True,-0.7423331630265502,2.0411976968852463,0.11886112992201477,0.03415437406200437,-0.05152004615905609,0.06181291470072081,0.23217387378590734,0.3448989110462848,1.1837873694287384,116.124547272779,0.9849274158477783
12.42,exit_gate,walking,True,-0.7417425860699675,2.041946414231306,0.118286422862259,0.01894504734520655,-0.0407576098671391,0.044945495669688994,0.2315739850294463,0.3477268896528038,1.1329137808468228,117.46027736696836,0.9843364953994751
